Name,Symmetry (generic),Symmetry (specific),HOMO ren (output),LUMO ren (output),Gap ren (output),Nat,Gap_B3LYP,Gap_PBE,avgoccupied(eV-1),avgempty(eV-1),deg HOMO,deg LUMO,ElecEigvalMean,ElecEigvalVariance,ElecEigvalSkewness,ElecEigvalKurtosis,HOMO-(HOMO-1),HOMO-(HOMO-2),HOMO-(HOMO-3),HOMO-(HOMO-4),HOMO-(HOMO-5),HOMO-(HOMO-6),(LUMO+1)-LUMO,(LUMO+2)-LUMO,(LUMO+3)-LUMO,(LUMO+4)-LUMO,(LUMO+5)-LUMO,(LUMO+6)-LUMO,inv(HOMO-(HOMO-1)),inv(HOMO-(HOMO-2)),inv(HOMO-(HOMO-3)),inv(HOMO-(HOMO-4)),inv(HOMO-(HOMO-5)),inv(HOMO-(HOMO-6)),inv((LUMO+1)-LUMO),inv((LUMO+2)-LUMO),inv((LUMO+3)-LUMO),inv((LUMO+4)-LUMO),inv((LUMO+5)-LUMO),inv((LUMO+6)-LUMO),inv(LUMO-(HOMO-1)),inv(LUMO-(HOMO-2)),inv((LUMO+1)-HOMO),inv((LUMO+2)-HOMO),num hexagons,Volume,Area,Area/volume ratio,1stPhFreq,LastPhFreq,PhFreqMean,PhFreqVariance,PhFreqSkewness,PhFreqKurtosis,bond_length_angstrom_average,bond_length_angstrom_standard_deviation,bond_length_skewness,bond_length_excess_Kurtosis,bond_length_1st_lowest_value,bond_length_2nd_lowest_value,bond_length_3rd_lowest_value,bond_length_4th_lowest_value,bond_length_4th_highest_value,bond_length_3rd_highest_value,bond_length_2nd_highest_value,bond_length_1st_highest_value,average_NM3_bond_order,standard_deviation_NM3_bond_order,skewness_NM3_bond_order,excess_Kurtosis_NM3_bond_order,Nbond_with_order_till_1p1_eq_nonhybridized,Nbond_with_order_till_1p2,Nbond_with_order_till_1p3,Nbond_with_order_till_1p4,Nbond_with_order_till_1p5,Nbond_with_order_over_1p5,Nbond_hybridized,ratio_bonds_with_order_till_1p1_eq_nonhybridized,ratio_bonds_with_order_till_1p2,ratio_bonds_with_order_till_1p3,ratio_bonds_with_order_till_1p4,ratio_bonds_with_order_till_1p5,ratio_bonds_with_order_over_1p5,ratio_bonds_hybridized,1st_lowest_value_NM3_bond_order,2nd_lowest_value_NM3_bond_order,3rd_lowest_value_NM3_bond_order,4th_lowest_value_NM3_bond_order,4th_highest_value_NM3_bond_order,3rd_highest_value_NM3_bond_order,2nd_highest_value_NM3_bond_order,1st_highest_value_NM3_bond_order
C78-D3h-5,D,D3h,18.98,-30.7,-49.68,78,1406.9,589,-0.2543643676,0.7295188083,2,1,-8.248624126,26.6973,-0.4749,2.089,0,0.115736393,1.084873793,1.08623566,1.08825988,1.090427549,0.275777927,0.277153288,1.435662134,1.438058928,1.727238312,1.777768535,0,8.6403245693,0.9217662059,0.9206105423,0.9188981588,0.9170714743,3.6261060154,3.6081116238,0.6965427146,0.6953817959,0.578958904,0.5625029245,1.6947040539,1.4189702844,1.1563662401,1.1545300513,29,0.2473921,0.19610937,0.792706679,207.143,1637.845,903.9499,165374.4817,0.1245,1.7014,1.42782735,0.02441273,-0.4583149,0.1593335,1.36,1.3601,1.3601,1.3821,1.4697,1.4698,1.4698,1.4699,1.272354701,0.094176344,0.366318264,-0.832408101,0,30,54,24,9,0,117,0,0.256410256,0.461538462,0.205128205,0.076923077,0,1,1.1244,1.1248,1.1248,1.1248,1.4274,1.4877,1.4877,1.4879
C80-C2v-3,C,C2v,22.43,-3.989,-26.419,80,848.8,260.9,-0.2985147232,0.4484263706,1,1,-8.322766232,26.6966,-0.4743,2.0873,0.069825533,0.541943864,0.633892572,1.090241575,1.126806668,1.165671187,0.934674678,1.039154095,1.282566825,1.379216856,1.9602357,2.17244185,14.3214087603,1.8452095621,1.5775543746,0.9172279089,0.8874636869,0.8578748545,1.0698909723,0.9623211849,0.7796864697,0.7250491434,0.5101427344,0.4603115154,3.0236552676,1.2455722026,0.8364178486,0.7691987617,30,0.2557949,0.20131027,0.7869987635,165.9359,1682.175,902.1764,166297.0254,0.1321,1.7335,1.42779083,0.02430986,-0.4304071,0.0330775,1.3599,1.36,1.3705,1.3706,1.4702,1.4702,1.4702,1.4702,1.271630833,0.085033118,0.501302681,-0.738877697,0,28,41,34,17,0,120,0,0.233333333,0.341666667,0.283333333,0.141666667,0,1,1.151,1.151,1.1512,1.1512,1.4327,1.4328,1.4857,1.4861
C80-D2-2,D,D2,-3.8,-27.4,-23.6,80,1217.6,438.1,-0.2082200295,0.5559026131,1,1,-8.445483497,26.6867,-0.4753,2.0851,0.576312905,0.787096119,0.844083178,0.847902173,1.165862441,1.212133712,0.556574303,0.702268202,1.086776979,1.329687665,1.603937521,1.744133639,1.7351685019,1.2704928609,1.1847173668,1.1793813388,0.8577341244,0.8249914924,1.7967052999,1.4239573957,0.9201519901,0.7520563109,0.6234656817,0.5733505608,0.9857918754,0.81619586,1.0053542119,0.8769097545,30,0.25222409,0.20115412,0.7975214421,185.3782,1612.145,903.7004,166659.8071,0.1467,1.7389,1.42807083,0.02715338,-0.3953687,-1.1453228,1.3727,1.3727,1.3727,1.3727,1.4651,1.4651,1.4652,1.4653,1.273961667,0.097980465,0.50738778,-1.237664382,0,40,34,28,18,0,120,0,0.333333333,0.283333333,0.233333333,0.15,0,1,1.1499,1.1499,1.15,1.1501,1.4592,1.4592,1.4592,1.4593
C80-Ih-Chinos-cutoff40,I,Ih,-17,-29.3,-12.3,80,781.6,139.7,-0.2520864764,1.4025478758,1,2,-8.224816798,25.8547,-0.4663,2.1067,0.306879192,0.411081543,0.415588139,0.687662995,0.693719875,0.694556718,0,0.046041776,1.837264651,2.248696125,2.253370442,2.255460916,3.2586112909,2.4326073915,2.4062284415,1.4542006874,1.4415040365,1.4397672272,0,21.7194054374,0.5442874,0.4447021493,0.4437796739,0.4433683567,2.2392445011,1.815601871,6.9069178169,5.383818447,30,0.25810613,0.20117868,0.7794416971,144.7111,1393.292,849.1798,130379.1792,-0.0297,1.6781,1.42731,0.01195089,0.38268544,-0.7155845,1.4071,1.4071,1.4072,1.4072,1.4506,1.4506,1.4509,1.4509,1.266749167,0.047641174,0.057721656,-0.291148604,0,18,80,22,0,0,120,0,0.15,0.666666667,0.183333333,0,0,1,1.1827,1.1827,1.1833,1.1833,1.3752,1.3753,1.3755,1.3756
C80-S4-31226-NZ,S,S4,39.62,-12.9,-52.52,80,1148.7,417.2,-0.303902572,0.4649474034,1,2,-8.326655899,26.8567,-0.4693,2.0957,0.084982582,0.307039149,0.307039149,0.893260598,0.997621508,1.099624247,0,0.51146723,1.257190118,1.777200975,1.902436396,1.902436396,11.7671171723,3.2569136648,3.2569136648,1.1194941345,1.0023841627,0.9094015549,0,1.9551594733,0.7954246424,0.5626825632,0.5256417519,0.5256417519,1.9913076157,1.3807593823,2.3969319271,1.0768119814,30,0.23642918,0.197341,0.834672776,187.9189,1607.215,894.7744,164747.0548,0.1426,1.7455,1.429565,0.02824412,-0.3064429,-0.5105168,1.3682,1.3682,1.3682,1.3682,1.4793,1.4793,1.4793,1.4793,1.269316667,0.08718186,0.274386682,-0.525081352,0,32,40,40,8,0,120,0,0.266666667,0.333333333,0.333333333,0.066666667,0,1,1.1249,1.1249,1.1249,1.1249,1.4697,1.4697,1.4697,1.4697
C82-C2-5,C,C2,60.52,-15.5,-76.02,82,1179.9,444.7,-0.357426605,0.5071454956,1,1,-8.201001759,26.6786,-0.4731,2.0862,0.063024553,0.135657567,0.367135803,0.536949217,1.086615051,1.192959921,0.612988011,0.665593575,1.40642913,1.472733368,1.977636987,2.042762846,15.86683209,7.371501805,2.7237877424,1.8623735138,0.9202891117,0.8382511285,1.6313532762,1.5024183489,0.7110205404,0.6790095354,0.5056539732,0.489533086,1.9695718753,1.7230756638,0.9454583862,0.9006626918,31,0.26688214,0.20655151,0.7739427974,198.2112,1667.054,903.8049,167194.2419,0.1323,1.7246,1.42777398,0.02508893,-0.5821977,0.16470343,1.3593,1.3593,1.3633,1.3633,1.4671,1.4671,1.4675,1.4675,1.272795935,0.090576346,0.449825206,-0.888338548,0,37,42,32,12,0,123,0,0.300813008,0.341463415,0.260162602,0.097560976,0,1,1.1345,1.1345,1.1494,1.1494,1.4544,1.4544,1.4811,1.4812
C82-C3v-7,C,C3v,20.66,4.131,-16.529,82,770,103.4,-0.2592241667,0.4212256255,1,1,-8.315621287,25.7838,-0.4725,2.0985,0.15973571,0.358312003,0.416960593,0.711637293,1.282639751,1.294861174,0.921320696,1.267489186,1.292684449,1.750790912,2.267567047,2.282626497,6.2603409094,2.7908638048,2.3983081778,1.4052102241,0.7796421398,0.7722835622,1.0853983899,0.7889613663,0.7735839947,0.5711704311,0.4410012931,0.4380918216,3.8003203746,2.1658522921,0.9758756741,0.7294535621,31,0.26633115,0.20661565,0.7757847702,192.2753,1512.034,858.5523,133370.8334,0.0171,1.7115,1.4280439,0.02589711,-0.7305513,0.26291641,1.3518,1.3607,1.361,1.3704,1.4673,1.4674,1.4678,1.4703,1.272355285,0.090804494,0.554144474,-1.062549684,0,31,52,24,16,0,123,0,0.25203252,0.422764228,0.195121951,0.130081301,0,1,1.1467,1.1474,1.1498,1.15,1.4405,1.4608,1.4636,1.4638
C82-Cs-4,C,Cs,40.17,-30.82,-70.99,82,1451.5,680.4,-0.3076604426,0.7029371048,1,1,-8.205801545,26.6642,-0.4743,2.0849,0.091093355,0.194628122,0.552246664,0.610832961,0.976181341,1.128889426,0.21478728,0.699087551,1.052897032,1.296539942,1.567327958,1.791367207,10.9777491454,5.1380036437,1.8107850444,1.6371087742,1.0243998302,0.8858263502,4.6557691871,1.4304359999,0.949760489,0.7712836046,0.6380285599,0.5582328381,1.2961874442,1.1428204133,1.1170846842,0.724906868,31,0.26591374,0.20648525,0.7765121501,188.8866,1666.675,903.4554,167861.7116,0.1362,1.7362,1.42779268,0.02563553,-0.5726572,-0.0885938,1.3623,1.3623,1.3624,1.3624,1.4676,1.4676,1.4684,1.4684,1.273323577,0.091056599,0.473086189,-1.018780577,0,40,38,27,18,0,123,0,0.325203252,0.308943089,0.219512195,0.146341463,0,1,1.1484,1.1484,1.1574,1.1575,1.4554,1.4555,1.462,1.462
C84-C2v-7,C,C2v,5.876,-25.58,-31.456,84,1172.3,414.2,-0.240209291,0.8144220372,1,1,-8.362038531,26.6553,-0.472,2.0845,0.200451832,0.482925966,0.56812895,0.832229999,0.836388471,1.192098548,0.136432098,0.705476165,1.149239173,1.630685732,1.809711242,1.821241872,4.9887296615,2.0707107723,1.7601637797,1.2015909078,1.1956166718,0.8388568224,7.3296534662,1.4174823327,0.8701408928,0.6132389463,0.5525743427,0.549075889,1.626937313,1.1146706682,1.8160946367,0.8931153768,32,0.2765845,0.21183932,0.7659117557,189.4837,1679.852,901.1642,168030.3378,0.1381,1.7418,1.42788016,0.02629401,-0.4796379,-0.1017052,1.3539,1.3539,1.3587,1.373,1.4708,1.4708,1.4733,1.4733,1.27319127,0.091948601,0.355388728,-0.98624648,0,34,54,34,4,0,126,0,0.26984127,0.428571429,0.26984127,0.031746032,0,1,1.1305,1.1305,1.1511,1.1511,1.459,1.4798,1.4798,1.4898
C84-Cs-15,C,Cs,17.3,-30.9,-48.2,84,1426.5,655.3,-0.2558474346,0.6868820081,1,1,-8.229561288,26.6375,-0.4738,2.0831,0.292425464,0.297298621,0.375871891,0.577124665,0.63605016,1.216646638,0.304476721,0.392143971,1.197143675,1.276025312,1.659040959,1.715251167,3.4196748338,3.3636213873,2.660480935,1.7327278847,1.5722030476,0.8219313388,3.2843233358,2.5500838313,0.835321625,0.7836835136,0.6027578732,0.5830049961,1.0551578891,1.0497600752,1.0419089962,0.9547050035,32,0.2774197,0.211794,0.7634425385,196.0681,1674.987,903.4165,169179.2538,0.1383,1.7433,1.4276746,0.02586035,-0.6031597,0.24119251,1.3546,1.3599,1.3599,1.3617,1.4678,1.4679,1.47,1.4701,1.273648413,0.090469102,0.33866537,-0.924980347,0,41,35,38,12,0,126,0,0.325396825,0.277777778,0.301587302,0.095238095,0,1,1.1349,1.1374,1.1429,1.1546,1.4613,1.4642,1.4761,1.4904
C84-D2-21,D,D2,28.65,-27.31,-55.96,84,1241.8,511.3,-0.278715493,0.6651192394,1,1,-8.24667856,26.6545,-0.4726,2.0843,0.120719067,0.353057172,0.473930151,0.515600923,0.730531586,0.836436816,0.24517305,0.539781377,1.244667006,1.602803779,1.794105733,1.885560694,8.2836955657,2.8324024529,2.1100155748,1.9394845032,1.3688662053,1.1955475666,4.0787517225,1.8526018915,0.8034277403,0.6239066897,0.5573807505,0.5303462271,1.5822307462,1.1569291404,1.3219241584,0.9514011207,32,0.2779092,0.21183804,0.7622563053,196.0496,1658.518,904.3898,167784.4368,0.137,1.7334,1.42768254,0.02544523,-0.5544553,0.35137005,1.3593,1.3593,1.3593,1.3593,1.4716,1.4716,1.4716,1.4716,1.27300873,0.089215027,0.272509132,-0.892518898,0,36,46,36,8,0,126,0,0.285714286,0.365079365,0.285714286,0.063492063,0,1,1.1426,1.1426,1.1427,1.1427,1.4769,1.4769,1.4769,1.4769
C84-D2d-23,D,D2d,37.5,-29.6,-67.1,84,1936.4,1068.8,-0.3039772534,0.5830037945,2,2,-7.999410205,26.6205,-0.4755,2.0817,0,0.15924492,0.198999737,0.224600242,0.3893559,1.017030052,0,0.342876737,1.078398103,1.143673456,1.143736725,1.580044385,0,6.2796351683,5.0251322694,4.4523549534,2.5683442835,0.9832551143,0,2.9164999899,0.9273013345,0.8743754563,0.8743270878,0.6328936133,0.93556458,0.8143024605,0.9354868711,0.7083774732,32,0.27802872,0.2117565,0.7616353447,204.0175,1673.654,905.1185,169122.917,0.143,1.7482,1.42755238,0.026066,-0.6819315,0.40816462,1.3599,1.3599,1.3599,1.3599,1.4675,1.4675,1.4675,1.4675,1.274369841,0.092671341,0.249750465,-0.980928785,0,48,12,56,10,0,126,0,0.380952381,0.095238095,0.444444444,0.079365079,0,1,1.1424,1.1424,1.1424,1.1424,1.4632,1.4632,1.4809,1.4809
C84-D3d-19,D,D3d,6.8,-12.9,-19.7,84,1232.8,408.5,-0.2364197739,0.4691318259,1,1,-8.247428751,26.6289,-0.475,2.0819,0.452932859,0.455429936,0.645031102,0.710623876,0.712829157,0.739548979,1.023968629,1.025183796,1.144583981,1.145172096,1.979671789,2.031871588,2.2078327508,2.1957274236,1.5503128406,1.4072141871,1.4028606857,1.3521754859,0.9765924186,0.9754348478,0.8736798842,0.8732311969,0.5051342377,0.4921570861,1.160856577,1.1575012722,0.6980955672,0.6975038727,32,0.2771174,0.21174883,0.7641123582,192.7316,1669.745,903.2354,169152.7651,0.1544,1.7682,1.42785873,0.02754486,-0.6229857,0.05429849,1.358,1.358,1.3583,1.3583,1.4649,1.4649,1.4649,1.4649,1.274545238,0.094924654,0.323731553,-1.04817328,0,48,18,48,12,0,126,0,0.380952381,0.142857143,0.380952381,0.095238095,0,1,1.1482,1.1482,1.1486,1.1486,1.4721,1.4721,1.4725,1.4725
C84-D6h-24,D,D6h,73.68,-36.73,-110.41,84,2198.9,1330.7,-0.3913613156,0.6223445767,2,1,-7.856719632,26.6224,-0.4765,2.0807,0,0.112954024,0.115802275,0.144048385,0.186368647,0.471957506,0.003862885,0.385770889,0.652874487,1.101045284,1.104760641,1.501900842,0,8.8531595829,8.635408933,6.9421118467,5.3657093942,2.1188348258,0,2.5922121874,1.5316879736,0.9082278581,0.9051734492,0.6658229172,0.7506944864,0.6926867403,0.7493090144,0.5825907135,32,0.27693146,0.21173237,0.7645659688,195.7608,1686.875,905.241,169206.9151,0.162,1.7898,1.42775635,0.02717671,-1.0064623,0.93440355,1.361,1.3611,1.3611,1.3611,1.4688,1.4689,1.469,1.469,1.274614286,0.092804502,0.398049407,-1.093986187,0,30,36,48,12,0,126,0,0.238095238,0.285714286,0.380952381,0.095238095,0,1,1.1616,1.1616,1.1616,1.1616,1.448,1.448,1.448,1.4481
C84-Td-20,T,Td,75.2,-39.1,-114.3,84,2493.3,1570.7,-0.4654200569,0.5650685626,2,3,-7.826699915,26.6364,-0.4772,2.0812,0,0.080365663,0.081630892,0.083221483,0.165052121,0.847308563,0,0,0.779050926,0.779963468,0.78225286,1.370945483,0,12.4431251192,12.250264275,12.0161280952,6.0586922115,1.1802075934,0,0,1.2836131331,1.2821113309,1.2783590206,0.7294236076,0.6356551839,0.6056694306,0.6357744695,0.6355243904,32,0.27456706,0.21169034,0.7709968559,208.3626,1711.379,904.3346,167289.0059,0.1957,1.8498,1.42827619,0.02944462,-1.1198363,0.61992059,1.3522,1.3522,1.3523,1.3523,1.4642,1.4642,1.4643,1.4643,1.275103175,0.09664198,0.591546734,-1.307567946,0,36,48,24,18,0,126,0,0.285714286,0.380952381,0.19047619,0.142857143,0,1,1.1594,1.1594,1.1594,1.1595,1.4415,1.4416,1.4417,1.442
C86-C1-13,C,C1,5.3,-31.8,-37.1,86,1091.4,381.2,-0.2388391631,0.7870931261,1,1,-8.375724217,26.6432,-0.4715,2.0835,0.197457569,0.518740183,0.574899442,0.784943879,0.839377254,1.00313452,0.14916647,0.648040797,1.234747941,1.660055471,1.724364246,1.893133869,5.064379173,1.9277473247,1.7394346332,1.2739764291,1.1913594218,0.9968752745,6.7039194532,1.5431127247,0.8098818931,0.6023895089,0.5799238776,0.528224663,1.7281377685,1.1111849642,1.8854887263,0.9715899359,33,0.28741847,0.21714588,0.7555042653,189.4192,1669.54,901.238,168483.3236,0.1385,1.7445,1.42772016,0.02594862,-0.5253033,0.1377722,1.3531,1.3601,1.3621,1.3657,1.47,1.47,1.4728,1.4755,1.272956589,0.088739615,0.368871701,-0.745580212,0,35,47,38,9,0,129,0,0.271317829,0.364341085,0.294573643,0.069767442,0,1,1.1243,1.1307,1.1365,1.1403,1.4675,1.4711,1.4749,1.4961
C86-C2-17,C,C2,14.43,-24.9,-39.33,86,1408.6,620,-0.2496971894,0.5800293616,1,1,-8.233973755,26.6231,-0.4739,2.0813,0.263705273,0.409449219,0.412118408,0.673129977,0.700732916,0.778941367,0.475128085,0.691039678,1.031258007,1.26703928,1.666902804,1.8988658,3.7921122647,2.4423053058,2.4264870983,1.4855971865,1.4270772461,1.2837936748,2.1046956212,1.4470949091,0.9696894407,0.7892415143,0.5999150026,0.52663016,1.1315989964,0.9713932281,0.9131351973,0.7627534214,33,0.28703021,0.21701981,0.7560869986,192.1684,1661.132,903.2085,169520.498,0.1443,1.7516,1.42761008,0.02662154,-0.5026463,-0.3483894,1.3634,1.3634,1.3669,1.3669,1.4671,1.4684,1.4691,1.4691,1.274224031,0.091712906,0.451876237,-1.073984761,0,37,36,38,18,0,129,0,0.286821705,0.279069767,0.294573643,0.139534884,0,1,1.1536,1.1536,1.1596,1.1597,1.4584,1.4584,1.47,1.47
C86-C2v-10,C,C2v,-2,-16.4,-14.4,86,1017.1,357.1,-0.2174884294,0.5820467898,1,1,-8.415062106,26.6413,-0.4728,2.0828,0.430439598,0.558554093,0.729372994,0.857964633,0.879637244,1.017603117,0.358842762,0.898136745,1.069989552,1.54735357,1.673979492,1.870280979,2.3232063329,1.790336894,1.3710406174,1.1655492098,1.1368322645,0.9827013924,2.7867358796,1.1134161981,0.934588565,0.646264706,0.5973788835,0.5346790195,1.2697774214,1.0921154699,1.3967597035,0.7966624655,33,0.28615678,0.21694147,0.7581210202,186.6138,1698.804,902.0853,169346.9973,0.1537,1.7761,1.42770078,0.0261104,-0.7932599,0.6727412,1.3573,1.3574,1.359,1.3591,1.4696,1.4697,1.4697,1.4767,1.272848062,0.084129747,0.492766545,-0.753939721,0,19,68,28,14,0,129,0,0.147286822,0.527131783,0.217054264,0.108527132,0,1,1.1332,1.1333,1.1334,1.1335,1.4301,1.4301,1.4676,1.4679
C86-D3-19,D,D3,9.12,-37.3,-46.42,86,964.3,360.9,-0.2580957282,0.9414801201,1,1,-8.357852963,26.6623,-0.4693,2.0851,0.205048932,0.207798995,0.466283507,0.775303768,0.776755145,1.032793349,0.171801483,0.172306972,1.661672454,1.662145638,1.714224307,1.962575909,4.8768847038,4.8123428123,2.1446179952,1.2898170256,1.2874069859,0.9682479084,5.8206715247,5.8035956897,0.6018033203,0.6016319973,0.5833542296,0.5095344315,1.7669438768,1.75839945,1.8772239836,1.8754443443,33,0.28741197,0.21700795,0.755041448,186.016,1650.841,901.8897,167109.8907,0.1242,1.722,1.42759535,0.02342391,-0.4902778,0.90705932,1.3623,1.3624,1.3624,1.3624,1.4578,1.4791,1.4791,1.4792,1.271262791,0.075935199,0.130771743,-0.409371883,0,33,48,42,6,0,129,0,0.255813953,0.372093023,0.325581395,0.046511628,0,1,1.1494,1.1494,1.1495,1.1495,1.4503,1.4503,1.4505,1.4506
C88-C1-81729-NZ,C,C1,31.48,-7.6,-39.08,88,927.6,268.7,-0.2877746194,0.5568691308,1,1,-8.260156863,26.6586,-0.4689,2.0835,0.156244113,0.169440876,0.292751071,0.664181477,0.737936174,0.867209509,0.304774934,1.078366354,1.222995073,1.86322933,2.053252716,2.186388769,6.4002411406,5.9017636335,3.4158713633,1.5056125993,1.3551307487,1.1531238872,3.2811097254,0.9273286358,0.8176647822,0.5367025861,0.4870321087,0.4573751998,2.3532506262,2.2823709331,1.7437553775,0.7423539286,34,0.28351119,0.21841949,0.7704087094,177.6721,1679.084,900.6683,169193.5757,0.1254,1.7272,1.42755455,0.02453242,-0.4749562,0.39360163,1.3567,1.3583,1.3598,1.3599,1.4705,1.4709,1.4711,1.4736,1.272137879,0.083832649,0.420586943,-0.553735166,0,35,55,31,11,0,132,0,0.265151515,0.416666667,0.234848485,0.083333333,0,1,1.1241,1.1411,1.1456,1.1468,1.4568,1.4711,1.4711,1.485
C88-C2-81730-NZ,C,C2,10.6,0.3,-10.3,88,632.4,90.8,-0.2381118199,0.4485022833,1,1,-8.379497291,26.6544,-0.4698,2.0828,0.246603071,0.305710215,0.801465014,0.820935291,0.839032142,0.96549591,0.794027898,1.104509864,1.352272235,1.619136529,2.182643645,2.207962496,4.0550995409,3.2710715931,1.2477150999,1.2181228057,1.1918494536,1.0357371685,1.2594015935,0.9053789673,0.7394960675,0.6176131426,0.4581599943,0.4529062436,2.9638141616,2.5220031217,1.1301632806,0.8366031521,34,0.28252022,0.21837527,0.7729544809,157.7484,1665.182,901.2085,169154.5624,0.1252,1.7393,1.42748182,0.02447633,-0.3374061,-0.0536316,1.3622,1.3622,1.3748,1.3748,1.4707,1.4707,1.4768,1.4768,1.2718,0.080269336,0.572546101,-0.771818796,0,28,60,30,14,0,132,0,0.212121212,0.454545455,0.227272727,0.106060606,0,1,1.134,1.134,1.1558,1.1558,1.4299,1.4299,1.4401,1.4401
C88-T-81737-NZ,T,T,-25.9,-14.31,11.59,88,725.9,111.2,-0.1898339191,0.4706747994,1,2,-8.711639142,26.6615,-0.4694,2.0842,0.655789927,0.930647814,1.021560873,1.031610457,1.267679289,1.272937,0,0.759985675,0.85611286,1.731735004,1.740545662,1.787967711,1.5248785607,1.0745203341,0.9788941868,0.969358146,0.7888430526,0.7855848326,0,1.3158142751,1.1680702939,0.5774555562,0.574532471,0.5592942165,1.3037980876,0.9598330836,8.5856238211,1.147860931,34,0.28145837,0.21834723,0.7757709604,171.0565,1616.54,900.3077,168584.4265,0.1279,1.7331,1.42765076,0.02489864,-0.4553258,-0.4952857,1.3694,1.3694,1.3695,1.3696,1.4631,1.4633,1.4635,1.4635,1.271956818,0.081502119,0.42591308,-0.216024831,0,32,36,56,8,0,132,0,0.242424242,0.272727273,0.424242424,0.060606061,0,1,1.1436,1.1437,1.1437,1.1438,1.4708,1.4709,1.4709,1.4714
C90-C1-38,C,C1,61.2,-9.1,-70.3,90,1156.2,429.1,-0.3474759477,0.5022073119,1,1,-8.152332163,26.6392,-0.4699,2.0811,0.057934631,0.271658663,0.377022458,0.385445522,0.536717333,0.716303244,0.535998621,1.052965031,1.173724603,1.549984267,2.024134148,2.185010935,17.2608331621,3.681090045,2.6523618919,2.5944003573,1.8631781359,1.3960567796,1.8656764417,0.9496991548,0.8519886159,0.645167839,0.494038402,0.4576636135,2.0532420825,1.427024813,1.0361635363,0.6747342249,35,0.30613691,0.2275933,0.7434363272,178.9625,1696.997,902.1507,170263.9593,0.1359,1.7479,1.4275563,0.0257002,-0.5970243,0.39056406,1.3535,1.3539,1.3593,1.3598,1.4676,1.4694,1.4738,1.4778,1.273333333,0.086628303,0.373112313,-0.860444777,0,37,50,36,12,0,135,0,0.274074074,0.37037037,0.266666667,0.088888889,0,1,1.1277,1.1291,1.1423,1.1448,1.4449,1.455,1.4764,1.4858
C90-C1-experimental,C,C1,84,-0.6,-84.6,90,987.7,279.3,-0.428146801,0.4659938658,1,1,-7.997771171,25.7365,-0.4682,2.0938,0.039153011,0.166207543,0.273799609,0.319841547,0.41273838,0.533791075,0.565445351,1.174332122,1.362621572,1.859067558,2.24188071,2.263320565,25.5408198363,6.0165741094,3.6523061653,3.1265481592,2.4228422857,1.8733921319,1.7685175026,0.8515478554,0.7338794722,0.5379040669,0.4460540632,0.4418287075,3.1401807031,2.2446309063,1.1837886989,0.6879319636,35,0.30613691,0.2275933,0.7434363272,181.1715,1498.756,857.181,135143.4034,0.0024,1.705,1.42743481,0.02454979,-0.346443,0.51911102,1.3535,1.3536,1.3631,1.3653,1.4716,1.4717,1.4791,1.4793,1.272605926,0.084145964,0.21048648,-0.808850729,0,40,42,46,7,0,135,0,0.296296296,0.311111111,0.340740741,0.051851852,0,1,1.1371,1.1371,1.1429,1.1431,1.4189,1.4608,1.4841,1.4842
C90-C2-45,C,C2,39.53,-20.42,-59.95,90,1535.6,715.4,-0.3056814233,0.5513046254,1,1,-8.052195066,26.5944,-0.4725,2.0787,0.169393248,0.223265879,0.323048779,0.341291691,0.461145126,0.582248107,0.54420496,0.759138838,1.068346313,1.261274907,1.826658395,1.982297552,5.9034230219,4.4789647414,3.095507753,2.9300449626,2.1685147335,1.7174808951,1.8375429728,1.3172820964,0.9360260693,0.7928485649,0.5474477345,0.5044651339,1.1302075397,1.0653418031,0.7938997001,0.6781781356,35,0.3080055,0.22751801,0.7386816469,190.6921,1674.894,904.7261,169472.4884,0.1351,1.7347,1.42721556,0.02519842,-0.526228,0.21123387,1.3589,1.3589,1.3635,1.3635,1.4662,1.4662,1.469,1.469,1.274305926,0.087079128,0.216299765,-0.84392454,0,43,22,62,8,0,135,0,0.318518519,0.162962963,0.459259259,0.059259259,0,1,1.1509,1.1509,1.1555,1.1555,1.466,1.4661,1.473,1.4731
C90-C2v-46,C,C2v,46.6,-20.71,-67.31,90,1645.1,822,-0.3181868554,0.5582482962,1,1,-7.995093841,26.5866,-0.4732,2.0782,0.174601699,0.245839082,0.267183491,0.330497208,0.361700632,0.433478748,0.642591601,0.685358053,1.06497396,1.091578908,1.753633091,1.875842651,5.7273211299,4.0677014894,3.7427462163,3.0257441691,2.7647173146,2.3069181698,1.5561983668,1.4590913401,0.9389900951,0.9161041796,0.5702447138,0.5330937536,1.0034098888,0.9364706882,0.6827841968,0.6634123843,35,0.30753466,0.22750941,0.7397846148,173.9778,1706.341,899.5687,171632.7056,0.1369,1.7651,1.42730741,0.02575984,-0.717362,0.55974843,1.3562,1.3562,1.3563,1.3563,1.4688,1.4688,1.4689,1.4689,1.274492593,0.087952275,0.236312408,-0.890181224,0,36,30,60,9,0,135,0,0.266666667,0.222222222,0.444444444,0.066666667,0,1,1.1531,1.1531,1.1532,1.1532,1.4476,1.4721,1.4721,1.4752
