Name,Symmetry (generic),Symmetry (specific),HOMO ren (output),LUMO ren (output),Gap ren (output),Nat,Gap_B3LYP,Gap_PBE,avgoccupied(eV-1),avgempty(eV-1),deg HOMO,deg LUMO,ElecEigvalMean,ElecEigvalVariance,ElecEigvalSkewness,ElecEigvalKurtosis,HOMO-(HOMO-1),HOMO-(HOMO-2),HOMO-(HOMO-3),HOMO-(HOMO-4),HOMO-(HOMO-5),HOMO-(HOMO-6),(LUMO+1)-LUMO,(LUMO+2)-LUMO,(LUMO+3)-LUMO,(LUMO+4)-LUMO,(LUMO+5)-LUMO,(LUMO+6)-LUMO,inv(HOMO-(HOMO-1)),inv(HOMO-(HOMO-2)),inv(HOMO-(HOMO-3)),inv(HOMO-(HOMO-4)),inv(HOMO-(HOMO-5)),inv(HOMO-(HOMO-6)),inv((LUMO+1)-LUMO),inv((LUMO+2)-LUMO),inv((LUMO+3)-LUMO),inv((LUMO+4)-LUMO),inv((LUMO+5)-LUMO),inv((LUMO+6)-LUMO),inv(LUMO-(HOMO-1)),inv(LUMO-(HOMO-2)),inv((LUMO+1)-HOMO),inv((LUMO+2)-HOMO),num hexagons,Volume,Area,Area/volume ratio,1stPhFreq,LastPhFreq,PhFreqMean,PhFreqVariance,PhFreqSkewness,PhFreqKurtosis,bond_length_angstrom_average,bond_length_angstrom_standard_deviation,bond_length_skewness,bond_length_excess_Kurtosis,bond_length_1st_lowest_value,bond_length_2nd_lowest_value,bond_length_3rd_lowest_value,bond_length_4th_lowest_value,bond_length_4th_highest_value,bond_length_3rd_highest_value,bond_length_2nd_highest_value,bond_length_1st_highest_value,Mayer_bond_order_average,Mayer_bond_order_standard_deviation,Mayer_bond_order_skewness,Mayer_bond_order_excess_Kurtosis,Mayer_bond_order_1st_lowest_value,Mayer_bond_order_2nd_lowest_value,Mayer_bond_order_3rd_lowest_value,Mayer_bond_order_4th_lowest_value,Mayer_bond_order_4th_highest_value,Mayer_bond_order_3rd_highest_value,Mayer_bond_order_2nd_highest_value,Mayer_bond_order_1st_highest_value,average_GJ_bond_order,standard_deviation_GJ_bond_order,skewness_GJ_bond_order,excess_Kurtosis_GJ_bond_order,GJ_Nbond_with_order_till_1p1_eq_nonhybridized,GJ_Nbond_with_order_till_1p2,GJ_Nbond_with_order_till_1p3,GJ_Nbond_with_order_till_1p4,GJ_Nbond_with_order_till_1p5,GJ_Nbond_with_order_over_1p5,GJ_Nbond_hybridized,GJ_ratio_bonds_with_order_till_1p1_eq_nonhybridized,GJ_ratio_bonds_with_order_till_1p2,GJ_ratio_bonds_with_order_till_1p3,GJ_ratio_bonds_with_order_till_1p4,GJ_ratio_bonds_with_order_till_1p5,GJ_ratio_bonds_with_order_over_1p5,GJ_ratio_bonds_hybridized,1st_lowest_value_GJ_bond_order,2nd_lowest_value_GJ_bond_order,3rd_lowest_value_GJ_bond_order,4th_lowest_value_GJ_bond_order,4th_highest_value_GJ_bond_order,3rd_highest_value_GJ_bond_order,2nd_highest_value_GJ_bond_order,1st_highest_value_GJ_bond_order,bond_length_1st_highest_value,average_NM1_bond_order,standard_deviation_NM1_bond_order,skewness_NM1_bond_order,excess_Kurtosis_NM1_bond_order,NM1_Nbond_with_order_till_1p1_eq_nonhybridized,NM1_Nbond_with_order_till_1p2,NM1_Nbond_with_order_till_1p3,NM1_Nbond_with_order_till_1p4,NM1_Nbond_with_order_till_1p5,NM1_Nbond_with_order_over_1p5,NM1_Nbond_hybridized,NM1_ratio_bonds_with_order_till_1p1_eq_nonhybridized,NM1_ratio_bonds_with_order_till_1p2,NM1_ratio_bonds_with_order_till_1p3,NM1_ratio_bonds_with_order_till_1p4,NM1_ratio_bonds_with_order_till_1p5,NM1_ratio_bonds_with_order_over_1p5,NM1_ratio_bonds_hybridized,1st_lowest_value_NM1_bond_order,2nd_lowest_value_NM1_bond_order,3rd_lowest_value_NM1_bond_order,4th_lowest_value_NM1_bond_order,4th_highest_value_NM1_bond_order,3rd_highest_value_NM1_bond_order,2nd_highest_value_NM1_bond_order,1st_highest_value_NM1_bond_order,bond_length_1st_highest_value,average_NM2_bond_order,standard_deviation_NM2_bond_order,skewness_NM2_bond_order,excess_Kurtosis_NM2_bond_order,NM2_Nbond_with_order_till_1p1_eq_nonhybridized,NM2_Nbond_with_order_till_1p2,NM2_Nbond_with_order_till_1p3,NM2_Nbond_with_order_till_1p4,NM2_Nbond_with_order_till_1p5,NM2_Nbond_with_order_over_1p5,NM2_Nbond_hybridized,NM2_ratio_bonds_with_order_till_1p1_eq_nonhybridized,NM2_ratio_bonds_with_order_till_1p2,NM2_ratio_bonds_with_order_till_1p3,NM2_ratio_bonds_with_order_till_1p4,NM2_ratio_bonds_with_order_till_1p5,NM2_ratio_bonds_with_order_over_1p5,NM2_ratio_bonds_hybridized,1st_lowest_value_NM2_bond_order,2nd_lowest_value_NM2_bond_order,3rd_lowest_value_NM2_bond_order,4th_lowest_value_NM2_bond_order,4th_highest_value_NM2_bond_order,3rd_highest_value_NM2_bond_order,2nd_highest_value_NM2_bond_order,1st_highest_value_NM2_bond_order,average_NM3_bond_order,standard_deviation_NM3_bond_order,skewness_NM3_bond_order,excess_Kurtosis_NM3_bond_order,Nbond_with_order_till_1p1_eq_nonhybridized,NM3_Nbond_with_order_till_1p2,NM3_Nbond_with_order_till_1p3,NM3_Nbond_with_order_till_1p4,NM3_Nbond_with_order_till_1p5,NM3_Nbond_with_order_over_1p5,NM3_Nbond_hybridized,NM3_ratio_bonds_with_order_till_1p1_eq_nonhybridized,NM3_ratio_bonds_with_order_till_1p2,NM3_ratio_bonds_with_order_till_1p3,NM3_ratio_bonds_with_order_till_1p4,NM3_ratio_bonds_with_order_till_1p5,NM3_ratio_bonds_with_order_over_1p5,NM3_ratio_bonds_hybridized,1st_lowest_value_NM3_bond_order,2nd_lowest_value_NM3_bond_order,3rd_lowest_value_NM3_bond_order,4th_lowest_value_NM3_bond_order,4th_highest_value_NM3_bond_order,3rd_highest_value_NM3_bond_order,2nd_highest_value_NM3_bond_order,1st_highest_value_NM3_bond_order
C54-C2-578-NZ,C,C2,7.04,-14.71,-21.75,54,990.8,279.5,-0.2343745953,0.4795744772,1,1,-8.414510078,27.2635,-0.4881,2.1303,0.225442739,0.927389298,1.095704517,1.158302602,1.282872593,1.300046668,0.498537839,0.667067374,1.752340068,1.908053606,2.003480154,2.254245828,4.4357161576,1.0782958162,0.912654812,0.8633322573,0.7795006343,0.769203156,2.0058657975,1.4990989501,0.570665488,0.52409429,0.4991314728,0.443607342,1.9804225762,0.8285764085,1.2852845323,1.0564488355,17,0.1288396,0.13183262,1.0232305906,212.4117,1692.507,892.2105,151408.1156,0.1821,1.7837,1.43313333,0.03134139,-0.2732518,-0.5182504,1.3454,1.3722,1.3722,1.3826,1.485,1.485,1.4874,1.4874,1.2244962963,0.0864218657,0.2509466166,-0.5263933752,1.0898,1.0898,1.0923,1.0923,1.3651,1.3715,1.3715,1.4749,1.2253876543,0.0938417651,0.1572016115,-0.6021563469,8,20,32,20,1,0,73,0.0987654321,0.2469135802,0.3950617284,0.2469135802,0.012345679,0,0.9012345679,1.0632,1.0632,1.0718,1.0718,1.3798,1.3814,1.3814,1.4864,1.4874,1.2626839506,0.0970135659,0.1591104513,-0.5612898836,2,22,28,24,4,1,79,0.024691358,0.2716049383,0.3456790123,0.2962962963,0.049382716,0.012345679,0.975308642,1.094,1.094,1.1041,1.1041,1.4183,1.4289,1.4289,1.5354,1.4874,1.2627320988,0.0970302763,0.1604119849,-0.5657262808,2,22,28,24,4,1,79,0.024691358,0.2716049383,0.3456790123,0.2962962963,0.049382716,0.012345679,0.975308642,1.0939,1.0939,1.1061,1.1061,1.4183,1.4291,1.4291,1.5353,1.262697531,0.097221034,0.131562751,-0.577679566,2,22,28,24,4,1,79,0.024691358,0.271604938,0.345679012,0.296296296,0.049382716,0.012345679,0.975308642,1.0959,1.0959,1.1027,1.1027,1.4181,1.4301,1.4301,1.5313
C56-C1-914-NZ,C,C1,-1.2,-10.8,-9.6,56,1051.2,261.6,-0.2348429198,0.4435021169,1,1,-8.36225325,27.101,-0.487,2.1195,0.272644536,0.507129071,1.075727113,1.219672376,1.256694363,1.331324995,0.530255897,0.968411803,1.499337745,1.952337262,2.234440167,2.408727957,3.6677793536,1.9718845895,0.9296037888,0.8198923085,0.7957384305,0.7511313945,1.8858819028,1.0326185585,0.6669611322,0.5122065841,0.4475393948,0.4151568869,1.8718020169,1.3008484234,1.262856037,0.8130003286,18,0.14071818,0.13762847,0.9780432777,217.7499,1598.674,895.9404,152797.9761,0.1609,1.7341,1.43171786,0.03018742,-0.2581635,-0.9536443,1.3641,1.37,1.3719,1.3778,1.4743,1.4744,1.4755,1.4886,1.2292,0.1018776133,0.3771510206,-0.87891878,1.0733,1.0786,1.0847,1.0857,1.429,1.4443,1.4446,1.4518,1.2285392857,0.1068604553,0.3531107778,-0.8446782859,7,28,27,15,7,0,77,0.0833333333,0.3333333333,0.3214285714,0.1785714286,0.0833333333,0,0.9166666667,1.0531,1.0583,1.0701,1.0707,1.4495,1.4528,1.453,1.4608,1.4886,1.2669904762,0.1103099989,0.3262913357,-0.8606708505,2,31,19,21,10,1,82,0.0238095238,0.369047619,0.2261904762,0.25,0.119047619,0.0119047619,0.9761904762,1.0836,1.0885,1.1001,1.1016,1.492,1.4965,1.4966,1.5055,1.4886,1.267002381,0.1102596934,0.3257033471,-0.8619372092,2,31,19,21,10,1,82,0.0238095238,0.369047619,0.2261904762,0.25,0.119047619,0.0119047619,0.9761904762,1.0838,1.0883,1.1,1.1016,1.491,1.4964,1.4966,1.5054,1.266992857,0.110320163,0.289886402,-0.909257337,3,28,21,21,10,1,81,0.035714286,0.333333333,0.25,0.25,0.119047619,0.011904762,0.964285714,1.082,1.0852,1.097,1.1005,1.4819,1.4935,1.4944,1.5024
C56-C2-915-NZ,C,C2 ,25.4,-27,-52.4,56,1480.2,690.5,-0.2862504432,0.5476800152,1,1,-8.164428056,27.1166,-0.4881,2.1195,0.155650425,0.349043663,0.688953782,0.887759718,1.002697394,1.077294598,0.342158171,0.65751187,1.459869438,1.63806258,1.827226004,2.079053222,6.4246531932,2.8649710796,1.4514761746,1.1264309246,0.9973098624,0.9282511969,2.9226249283,1.5208850906,0.684992763,0.6104772871,0.5472776755,0.4809881678,1.1818229601,0.961960556,0.9683746549,0.7418332303,18,0.13992915,0.13762199,0.9835119416,231.8698,1594.471,900.1036,152089.8984,0.1472,1.7116,1.43127857,0.0271441,-0.2411962,-0.8499903,1.3755,1.3755,1.3791,1.3791,1.4697,1.4697,1.4809,1.4809,1.228422619,0.0932567964,0.5370597396,-0.4734754773,1.091,1.091,1.0983,1.0983,1.4144,1.4144,1.4648,1.4648,1.2275285714,0.0973460794,0.5228617227,-0.5195401222,6,32,27,15,4,0,78,0.0714285714,0.380952381,0.3214285714,0.1785714286,0.0476190476,0,0.9285714286,1.0789,1.0789,1.0907,1.0907,1.4209,1.4209,1.4716,1.4716,1.4809,1.2659571429,0.1005542892,0.4900091089,-0.5559179425,0,26,31,15,10,2,84,0,0.3095238095,0.369047619,0.1785714286,0.119047619,0.0238095238,1,1.1091,1.1091,1.1222,1.1222,1.4649,1.4649,1.5148,1.5148,1.4809,1.265952381,0.100548121,0.4889368239,-0.5570779125,0,26,31,15,10,2,84,0,0.3095238095,0.369047619,0.1785714286,0.119047619,0.0238095238,1,1.109,1.109,1.1223,1.1223,1.4647,1.4647,1.5147,1.5147,1.265969048,0.100609184,0.447096488,-0.61111261,0,26,31,15,10,2,84,0,0.30952381,0.369047619,0.178571429,0.119047619,0.023809524,1,1.107,1.107,1.1219,1.1219,1.4609,1.4609,1.5115,1.5115
C56-C2v-913-Ch,C,C2v,10.03,-22.01,-32.04,56,1264.8,523.7,-0.2504135164,0.493857071,1,1,-8.248331436,27.0682,-0.4885,2.1169,0.308377963,0.315377455,0.866455249,1.021630667,1.094793812,1.428889014,0.400570208,1.030172409,1.088240124,1.952721921,2.061220549,2.241847758,3.2427738684,3.1708036962,1.1541276958,0.9788273124,0.9134140046,0.6998444177,2.496441273,0.9707113016,0.9189148405,0.5121056866,0.4851494424,0.4460606196,1.2018104606,1.1917850897,1.081934689,0.6435534824,18,0.14211525,0.1379489,0.9706833011,231.4214,1563.887,899.9992,152646.9091,0.1468,1.6977,1.43088929,0.02680545,0.04825134,-0.6673384,1.3825,1.3825,1.3825,1.3825,1.4771,1.4771,1.4771,1.4965,1.2288595238,0.0916476328,0.4174412974,-0.6045693702,1.0772,1.0772,1.0772,1.0772,1.435,1.435,1.435,1.435,1.227697619,0.0951907996,0.4318128798,-0.6229204073,5,36,22,17,4,0,79,0.0595238095,0.4285714286,0.2619047619,0.2023809524,0.0476190476,0,0.9404761905,1.0755,1.0755,1.0755,1.0755,1.4432,1.4432,1.4432,1.4432,1.4965,1.2664785714,0.0983504703,0.4096531858,-0.6546804061,0,25,24,27,8,0,84,0,0.2976190476,0.2857142857,0.3214285714,0.0952380952,0,1,1.1074,1.1074,1.1074,1.1074,1.4864,1.4864,1.4864,1.4864,1.4965,1.2665154762,0.0983381369,0.4097267433,-0.6538447316,0,25,24,27,8,0,84,0,0.2976190476,0.2857142857,0.3214285714,0.0952380952,0,1,1.1074,1.1074,1.1074,1.1074,1.4864,1.4864,1.4864,1.4864,1.266485714,0.098436627,0.386336931,-0.676111818,0,25,24,25,10,0,84,0,0.297619048,0.285714286,0.297619048,0.119047619,0,1,1.1057,1.1057,1.1057,1.1057,1.485,1.485,1.485,1.485
C56-Cs-864-Ch,C,Cs,20.6,-45.4,-66,56,1727.6,848.1,-0.2576293508,0.6434370103,1,1,-8.154742445,27.0348,-0.4898,2.1135,0.282763629,0.364329761,0.758971897,0.869823717,1.110856233,1.129092927,0.226411573,0.752566458,0.933982076,1.569379008,1.860878468,2.06441452,3.5365227258,2.7447661625,1.3175718415,1.1496582359,0.9002064986,0.8856666941,4.4167353583,1.328786301,1.0706843586,0.6371947088,0.5373806066,0.4843988406,0.8842799205,0.8247900474,0.9306554021,0.6247397732,18,0.14101052,0.13789105,0.9778777498,231.6255,1602.589,900.6358,152948.9495,0.1757,1.7548,1.43116429,0.02992457,-0.4747158,-1.0293248,1.3683,1.3683,1.3695,1.3695,1.4673,1.4673,1.4675,1.4675,1.2320083333,0.1060188553,0.5530071324,-1.0257915987,1.0886,1.0886,1.1058,1.1058,1.4337,1.4337,1.4498,1.4498,1.2307488095,0.1101607662,0.5092128608,-0.9986184631,5,36,17,20,6,0,79,0.0595238095,0.4285714286,0.2023809524,0.2380952381,0.0714285714,0,0.9404761905,1.0689,1.0689,1.0835,1.0835,1.4424,1.4424,1.4579,1.4579,1.4675,1.2695261905,0.113691411,0.4981091251,-0.9967463336,2,28,21,17,14,2,82,0.0238095238,0.3333333333,0.25,0.2023809524,0.1666666667,0.0238095238,0.9761904762,1.099,1.099,1.1141,1.1141,1.4873,1.4873,1.5036,1.5036,1.4675,1.2695142857,0.1136836956,0.497606811,-0.9975897868,2,28,21,17,14,2,82,0.0238095238,0.3333333333,0.25,0.2023809524,0.1666666667,0.0238095238,0.9761904762,1.0989,1.0989,1.1141,1.1141,1.4873,1.4873,1.5034,1.5034,1.269525,0.113677186,0.482681104,-1.023869682,2,28,21,17,14,2,82,0.023809524,0.333333333,0.25,0.202380952,0.166666667,0.023809524,0.976190476,1.0975,1.0975,1.1148,1.1148,1.4858,1.4858,1.5003,1.5003
C56-D2-916-Ch,D,D2,12.6,-32.2,-44.8,56,1521.9,650.5,-0.2411553436,0.4940154554,1,1,-8.220413555,27.0229,-0.4899,2.1134,0.327129706,0.481762594,0.908387836,0.933645945,1.104204889,1.221645002,0.516759649,0.736671325,1.235873544,1.535194246,2.200325346,2.238332244,3.056891446,2.0757111749,1.1008513769,1.0710698262,0.9056290277,0.8185684044,1.9351356127,1.3574574794,0.8091442728,0.651383369,0.4544782442,0.4467612003,1.022882175,0.8831873501,0.856707418,0.7208914876,18,0.14112934,0.13788764,0.9770302901,234.157,1592.067,900.7734,153294.7507,0.1798,1.7527,1.43120714,0.03058038,-0.3633252,-1.1246569,1.3696,1.3696,1.3696,1.3696,1.4675,1.4675,1.4675,1.4675,1.2321202381,0.1076406851,0.4619208267,-0.8733622335,1.0822,1.0822,1.0822,1.0822,1.4513,1.4513,1.4513,1.4513,1.2309309524,0.1122077102,0.4242067906,-0.8454537862,4,34,20,16,10,0,80,0.0476190476,0.4047619048,0.2380952381,0.1904761905,0.119047619,0,0.9523809524,1.0624,1.0624,1.0624,1.0624,1.4599,1.4599,1.4599,1.4599,1.4675,1.2697238095,0.1157741167,0.4054257617,-0.8531684168,4,32,10,28,6,4,80,0.0476190476,0.380952381,0.119047619,0.3333333333,0.0714285714,0.0476190476,0.9523809524,1.0922,1.0922,1.0922,1.0922,1.5049,1.5049,1.5049,1.5049,1.4675,1.2697285714,0.1157597539,0.4050140807,-0.8536946803,4,32,10,28,6,4,80,0.0476190476,0.380952381,0.119047619,0.3333333333,0.0714285714,0.0476190476,0.9523809524,1.0922,1.0922,1.0922,1.0922,1.5048,1.5048,1.5048,1.5048,1.269730952,0.115741344,0.38165247,-0.889154258,4,32,10,28,6,4,80,0.047619048,0.380952381,0.119047619,0.333333333,0.071428571,0.047619048,0.952380952,1.0907,1.0907,1.0907,1.0907,1.5019,1.5019,1.5019,1.5019
C56-Td-622-NZ,T,Td,11,-13.3,-24.3,56,1707.2,882.9,-0.2250102039,0.3736491089,3,3,-8.154729735,27.5159,-0.4788,2.1413,0,0,0.349359681,0.649126036,0.650330021,1.38321341,0,0,1.422528423,1.424205104,1.729688578,1.730093599,0,0,2.8623795314,1.5405328773,1.5376808201,0.7229542403,0,0,0.7029736516,0.7021460583,0.5781387544,0.5780034101,1.1307244898,1.1292930339,1.131741286,1.1305874982,18,0.13271338,0.13594302,1.0243354513,226.2803,1507.376,891.1836,145604.5657,0.068,1.6439,1.43293571,0.01716223,0.93513583,-1.0656076,1.4198,1.4199,1.4199,1.4199,1.4621,1.4621,1.4621,1.4621,1.217347619,0.0126572159,0.770415709,-0.6904461456,1.205,1.2052,1.2052,1.2054,1.242,1.242,1.242,1.2424,1.218222619,0.0193464858,0.2407355644,-1.292835914,0,22,62,0,0,0,84,0,0.2619047619,0.7380952381,0,0,0,1,1.1909,1.191,1.1911,1.1912,1.2452,1.2452,1.2452,1.2453,1.4621,1.2554583333,0.021531263,0.1742085685,-1.3652632939,0,0,84,0,0,0,84,0,0,1,0,0,0,1,1.2234,1.2235,1.2236,1.2237,1.2845,1.2845,1.2845,1.2846,1.4621,1.2555083333,0.0214367909,0.1668734422,-1.342533926,0,0,84,0,0,0,84,0,0,1,0,0,0,1,1.2233,1.2234,1.2235,1.2236,1.2844,1.2844,1.2845,1.2846,1.255480952,0.022972533,-0.058877355,-1.558151025,0,0,84,0,0,0,84,0,0,1,0,0,0,1,1.2208,1.221,1.2211,1.2211,1.2829,1.2829,1.283,1.283
C58-C1-1201,C,C1,17.3,-6.8,-24.1,58,996.4,236,-0.3065865497,0.5542857109,1,1,-8.283219703,27.1173,-0.4814,2.1199,0.107570458,0.334158725,0.56570212,0.590529213,1.313799052,1.563166255,0.234420956,0.950760801,1.722011268,2.157606006,2.319732393,2.408941882,9.2962326143,2.9925898239,1.7677147825,1.6933963265,0.7611514093,0.6397272183,4.2658302272,1.0517892607,0.580716293,0.4634766483,0.4310842074,0.4151200191,2.9106111329,1.753897566,2.1257556392,0.8426297862,19,0.14883816,0.14262096,0.9582284543,201.4949,1617.132,892.1483,152934.1761,0.1347,1.7174,1.4313827586,0.0264959429,-0.1090705625,-0.4241190881,1.3615,1.3681,1.3753,1.3954,1.4744,1.4781,1.4791,1.486,1.2268367816,0.0809719806,0.3406456675,-0.0025385352,1.0796,1.0833,1.0858,1.0902,1.3489,1.3723,1.4308,1.4796,1.2256413793,0.0863919091,0.332181763,0.0769691868,6,27,36,16,2,0,81,0.0689655172,0.3103448276,0.4137931034,0.183908046,0.0229885057,0,0.9310344828,1.0525,1.0733,1.0795,1.0854,1.3542,1.3839,1.449,1.4974,1.486,1.2644356322,0.0894080662,0.2989102153,0.0044937538,1,22,32,29,2,1,86,0.0114942529,0.2528735632,0.367816092,0.3333333333,0.0229885057,0.0114942529,0.9885057471,1.0825,1.1057,1.1118,1.1186,1.3981,1.4296,1.4949,1.5398,1.486,1.2645448276,0.0894368843,0.2959175406,-0.0009953388,1,22,32,29,2,1,86,0.0114942529,0.2528735632,0.367816092,0.3333333333,0.0229885057,0.0114942529,0.9885057471,1.0825,1.1056,1.1117,1.1188,1.3981,1.4294,1.4947,1.5398,1.264445977,0.089629404,0.255263327,-0.073689537,1,20,34,29,2,1,86,0.011494253,0.229885057,0.390804598,0.333333333,0.022988506,0.011494253,0.988505747,1.0796,1.1038,1.1092,1.1166,1.398,1.4252,1.4896,1.5368
C58-Cs-1196,C,Cs,7.1,-0.9,-8,58,911.2,200,-0.255897218,0.4084113672,1,1,-8.315691388,27.0706,-0.4845,2.1166,0.191899994,0.467599978,0.604799999,1.232000003,1.264500002,1.288899988,0.684599998,1.058900001,1.711799988,1.871599989,2.331599991,2.433000006,5.2110475835,2.1385800835,1.6534391562,0.8116883097,0.7908264124,0.7758553878,1.4607069864,0.9443762386,0.584180399,0.5343022045,0.4288900343,0.4110152065,2.5516713838,1.4979029853,1.1304544452,0.7943442682,19,0.14945145,0.14286376,0.9559208693,124.8382,1605.996,898.2756,153557.7117,0.1358,1.7424,1.4308367816,0.0260163879,-0.4993466244,-0.5216636163,1.3619,1.3794,1.3794,1.3812,1.4671,1.4696,1.4713,1.4713,1.2286137931,0.086736674,0.7296779179,-0.0426586687,1.0732,1.1154,1.1154,1.118,1.3891,1.4493,1.4493,1.4539,1.2269563218,0.0907263597,0.7482753068,-0.03148339,1,40,31,10,5,0,86,0.0114942529,0.4597701149,0.3563218391,0.1149425287,0.0574712644,0,0.9885057471,1.0799,1.1108,1.1108,1.1112,1.4049,1.4549,1.4549,1.4694,1.4713,1.2660816092,0.0938644027,0.7267269573,-0.0812595593,0,22,32,22,10,1,87,0,0.2528735632,0.367816092,0.2528735632,0.1149425287,0.0114942529,1,1.1129,1.1431,1.1431,1.1474,1.4509,1.498,1.498,1.5148,1.4713,1.2661517241,0.0939055491,0.7229702094,-0.0864484393,0,22,32,22,10,1,87,0,0.2528735632,0.367816092,0.2528735632,0.1149425287,0.0114942529,1,1.1123,1.1427,1.1427,1.1475,1.451,1.4979,1.4979,1.5147,1.266093103,0.09406943,0.686239141,-0.140525804,0,22,32,22,10,1,87,0,0.252873563,0.367816092,0.252873563,0.114942529,0.011494253,1,1.1067,1.1382,1.1382,1.1481,1.4523,1.4953,1.4953,1.5123
C60-C1-1802-NZ,C,C1,25.6,-42.6,-68.2,60,1611.5,752.2,-0.2906187858,0.7532251431,1,1,-8.12446341,26.9999,-0.4861,2.111,0.199935616,0.304871061,0.339643466,0.5105673,1.090083654,1.363445086,0.148957154,0.640059861,1.347232796,1.725473704,1.820203492,2.090254167,5.0016101183,3.2800751791,2.9442639123,1.958605653,0.9173607882,0.7334362126,6.7133398642,1.5623538686,0.7422622155,0.5795509938,0.5493891229,0.4784107195,1.0502705531,0.9460101945,1.1096843603,0.7182567192,20,0.15493256,0.1474558,0.9517418417,228.63,1680.826,897.8144,156511.018,0.2002,1.8027,1.43161667,0.03283863,-0.5032184,-0.67521,1.344,1.3558,1.3571,1.3719,1.4762,1.4764,1.4765,1.4778,1.2319544444,0.1048401865,0.4074412069,-0.595296564,1.0658,1.0793,1.0868,1.0896,1.4318,1.4671,1.4842,1.5091,1.2305822222,0.1108408274,0.3702732503,-0.5582205848,12,23,29,22,2,2,78,0.1333333333,0.2555555556,0.3222222222,0.2444444444,0.0222222222,0.0222222222,0.8666666667,1.0359,1.0608,1.0668,1.0728,1.4388,1.4733,1.5015,1.5226,1.4778,1.2694988889,0.1144017196,0.3536689702,-0.5741565034,3,27,27,21,9,3,87,0.0333333333,0.3,0.3,0.2333333333,0.1,0.0333333333,0.9666666667,1.0661,1.0912,1.0983,1.1052,1.4842,1.5208,1.5463,1.5692,1.4778,1.2694966667,0.1143701296,0.3526499772,-0.5770273275,3,27,27,21,9,3,87,0.0333333333,0.3,0.3,0.2333333333,0.1,0.0333333333,0.9666666667,1.066,1.0911,1.0982,1.1052,1.4842,1.5207,1.5461,1.5686,1.269508889,0.114334002,0.309641585,-0.645633404,3,27,27,21,9,3,87,0.033333333,0.3,0.3,0.233333333,0.1,0.033333333,0.966666667,1.0631,1.0889,1.0964,1.1041,1.482,1.5163,1.5413,1.5614
C60-C2-1807-NZ,C,C2,21.5,-18.4,-39.9,60,1389.4,523.3,-0.2765647243,0.4256008953,1,1,-8.128062658,26.9599,-0.4869,2.1076,0.206658682,0.382113846,0.489293962,0.498355418,1.138736386,1.242158133,0.849611904,0.877715355,1.559972984,1.684097506,2.27136521,2.275761187,4.8388966305,2.6170211063,2.0437611695,2.0066000366,0.8781663713,0.805050479,1.1770079907,1.1393215287,0.6410367425,0.5937898468,0.4402638535,0.4394134172,1.3699405523,1.1044673156,0.7283788545,0.7137680515,20,0.1561565,0.14774722,0.9461483832,234.108,1689.774,899.5771,156665.6971,0.2081,1.8071,1.43132889,0.03280925,-0.5796095,-0.6116088,1.3431,1.3431,1.3776,1.3776,1.4738,1.4738,1.4767,1.4767,1.2333033333,0.1086752128,0.4891075019,-0.6671695092,1.0651,1.0651,1.0856,1.0856,1.4159,1.4159,1.5115,1.5115,1.2315266667,0.1142388967,0.4351337536,-0.6308587116,12,26,25,21,4,2,78,0.1333333333,0.2888888889,0.2777777778,0.2333333333,0.0444444444,0.0222222222,0.8666666667,1.0347,1.0347,1.0626,1.0626,1.4236,1.4236,1.5244,1.5244,1.4767,1.2707055556,0.1179090246,0.4203033038,-0.6361434177,4,32,22,13,17,2,86,0.0444444444,0.3555555556,0.2444444444,0.1444444444,0.1888888889,0.0222222222,0.9555555556,1.0646,1.0646,1.0929,1.0929,1.4672,1.4672,1.5713,1.5713,1.4767,1.2706888889,0.1178693085,0.4189836695,-0.6399916963,4,32,22,13,17,2,86,0.0444444444,0.3555555556,0.2444444444,0.1444444444,0.1888888889,0.0222222222,0.9555555556,1.0644,1.0644,1.0928,1.0928,1.4672,1.4672,1.5707,1.5707,1.270716667,0.117827517,0.3783153,-0.701436676,4,32,22,13,17,2,86,0.044444444,0.355555556,0.244444444,0.144444444,0.188888889,0.022222222,0.955555556,1.0614,1.0614,1.091,1.091,1.4663,1.4663,1.5637,1.5637
